text,label
"RT @cherrytreefilms: BLOG: A celebration of 10 years! @LGmakeup  ft @SE_PH0T0 @PlanetFlowers @heatherscakesuk @TwentySevenWed @janeiredale
…",0
@CynicalNegro did u see Joel Campbell's goal?,0
I don't fight anymore tho...imma handle yo childish ass like an adult but if I gotta touch u I promise u it's not gonna b pretty,1
Researchers Experiment Curing AIDS With Genetically Modified Cells - The Almagest: The AlmagestResearchers Exp... http://t.co/Bp9rK77f6W,0
"RT @chingkshop: [PREORDER] SW032 Sneakers wedges.
IDR.260K  .BISA REQ WARNA
@DUNIA_KPOPERS order 087878776871 http://t.co/vGeWoL1LJ2",0
first time in 9 years ive woken up on my birthday without a horrific hangover. perhaps im actually growing up. i should have wine for lunch.,0
"#People say, #Worship is the #means to find #God. I #declare, 'The heart is the passage that #leads to God.' #Goharshahi #ImamMehdi #Messiah",0
@CPav87 nah my plan is 2 years as well. Bring it on.,0
@joepraize sure BOSS,0
@Heard @S4Gang @ayeRmzy @Conquesting @FelonyTheGod @Violatinq @ASAPShadow dude we are gunna be like anonymous pls we are 720 1337,0
RT @RavensburgerPC: New Competition for a chance to win a Hungry Caterpillar puzzle #jigsaws just RT&amp;Follow ends 07/03/14 at 6pm http://t.c…,0
RT @BeckyMarchant: #YESPimpmySummerBall Bournemouth,0
RT @damnitstrue: the truth about Patrick http://t.co/xdQ3vNbQbT,0
#upwaytoearly #rememberwhenididthisforfun,0
It's strange how I used to be so close to you.... and now I don't even talk to you anymore.,0
Binging on coffee-and-milk-powder-topped avocado and fresh milk. Brain and distress food. TGIF.,0
"RT @MyHitamPutih: If you want the respect of others, you must respect yourself first ~",0
RT @jBSTEEL_: 💛💛💛💛💛💛 RT @tpolamalu: I am thankful and blessed to be in a position to play my entire career in Pittsburgh,0
Working full time and having 3 hour night classes is really getting the best of me,0
"RT @Gay_BoyProblems: Trying to stay skinny when pizza and starbucks exist, is harder than me after seeing a picture of Tom Daley #gayboypro…",0
As long as you love me.,0
RT @duncanpub: Starting on the 15th:) #leeds #leedshour #lovinleeds #ilovels #beer #ireland #eire http://t.co/ZtrQIN32Wx,0
"RT @Seantngsk: ""@fxxckoff: i don't normally tweet shit like this but aaaaaaaaaaah 👏😂 http://t.co/4y90EWj4FO""",1
Your emotional detachment is rather disarming now because this... More for Scorpio http://t.co/FphXBrjtA3,0
"yup...

u never know who might save ur life on the way...",0
"Paddy Power have their Oscar Pistorius Ad banned, find out why &amp; make your own decision as we publish the image http://t.co/rSBVLP4UeV",0
RT @Abymarano: I know what I am worth and I will get what I am worth. #BMDC,0
"RT @UnusuaIFactPage: Parts of the brain responsible for long-term memory shut down while sleeping, making it difficult to remember your dre…",0
Demon Dog 3 http://t.co/NbvsY4DmXU,0
"@Khunnie0624 I just tweeted you earlier to cheer me up, then you post this! Is this for me ? =b",0
Niall girls are lucky 🙈 https://t.co/XAqgOlnfwW,0
Basketball was fun,0
well this should kill some time.. (cat loves a photo) http://t.co/Udi2vcYrvn,0
Your role at work grows complicated today as relationship dyna... More for Leo http://t.co/j6hfSj9Ssj,0
UK and US could learn a few things on how to invade a country from the Russians. Should have sat in Iraq and asked them to vote to join us.,0
Got to love architectural design #art #mydubai http://t.co/HepMR1z9DB,0
"RT @Fact: Bad handwriting? Keep this in mind: more intelligent people tend to think faster, and as a result their handwriting is more slopp…",0
RT @kateyewh: #openfollow for rp,0
"@pscoordsen13   O.O 
*sees fly swatter runs like a bat out of hell*   Lmfao!  @LilyDay04 @TiffanyNida69 @muzacgurl @shawnsmommy77 #BatB",0
"Follow my instagram, I will follow back ! It's @mesaevol",0
"Stocks: Cool, calm and collected: Markets seemed to have regained their composure after some sharp volatility ... http://t.co/eIpODOQDTj",0
RT @beyondSNSD: 140306 M-Countdown  :::: Wait A Minute http://t.co/QivAJAm1Va ::: MR. MR. http://t.co/Ew6n9mKGU2,0
@BTS_twt stop please stop ;o; http://t.co/j8vCcPxmBH,0
@renee_danielle_ I don't remember the answers lol but it's easy you are going to be fine,0
RT @chelaymahalay: My texting speed depends on your importance.,0
wish ah nikkkkkka would 😈,1
RT @Real_Liam_Payne: @5idiotsUgh happy birthday :),0
RT @Real_Liam_Payne: ...There is that old saying tho if you ain't got shit nice to say then fuck you,1
RT @Got7Facts: [VIDEO] 140306 Jr dancing to Something by Girls Day http://t.co/m7OAe5DdaF,0
let her go,0
"""It takes confidence to talk about a dream and even more confidence to pursue it."" Bet on YOU! #PYP365",0
@jimtruelove Thought this was you?   http://t.co/KT51ZWh38H,0
RT @danceveroxx: OMG AWWW JUST LOOK AT HIM😘😘🙊🙊 #KCA #VoteUKMahomies http://t.co/gbwgt5KMG3,0
@miss_kars loool alright,0
"RT @ItsWiseTeen: ""my shower = 24 mins  4 mins = wash and rinse body  20 mins = reflection and deep thoughts about the origin of life and th…",0
All of me ~ John Legend ♬,0
"RT @FitnessRival: Getting in shape is a long road, but each and everyday you will feel better, and be one step closer to achieving your goa…",0
"US bonds tread water; Ukraine, NFP in focus: U.S. bonds were little changed on Thursday, as investors awaited ... http://t.co/OQV2FMZXaH",0
At London Beauty Centre — https://t.co/l8CatsjOfj,0
There's no need to be discouraged about your overall lack of p... More for Gemini http://t.co/SwdZKJpUUI,0
I got no sleep at allll,0
RT @ActOnThisTV: Spread awareness of this petition folks and retweet this pic! #SaveBBC3 http://t.co/OypGqBITN8 RT! http://t.co/ecjCPcHKK3,0
You're my ex for a reason #stalker #leavemealone,0
"GM, if YOU're looking for LOVE,  it's important that you make a promise &amp; stop putting yourself down. It's time to Love YOU &amp; LIVE LIFE!!!!",0
I can't wait to move out of my house... Not much longer,0
"#KentJobs Teacher of Maths - Kent, Maidstone: High achieving secondary school seeking to recruit... http://t.co/MuNjPVp5d1 #Job #Kent #Jobs",0
Those scary DSP numbers aren't so scary after all http://t.co/sqzr0AX9Mj via @abcnews,0
Just Give Me a Reason (feat. Nate Ruess) by P!nk — https://t.co/EEV5tgz0gO,0
"I’ve reached defense level 20! http://t.co/DGvb5JmdI5 #iphone,#iphonegames,#gameinsight",0
RT @nadsgloria: Repeating history and you're getting sick of it.,1
RT @Aries_HC: #Aries get irritated by people who can't see their point of view.,0
"""@9GAG: Written By a 14 Year Old Boy http://t.co/pwOx1eQOsi http://t.co/3w2VwEotak""",0
YUK!!!! 🎶🎶 [pic] — https://t.co/dT2SpRYyMw,0
Absolutely nothing amazing happened last night.  Your standard BS kind of calls all night.,0
RT @VictorMoses: great to play last night for Nigeria- it was a hard fought draw!,0
@trashtronaut what NO,1
that just bms 😭😭😭,0
"Buchan was captain for six years,  leading @ManUtd to the Second Division title in 1974/75 and the FA Cup in 1977. http://t.co/i25s4vjJc1",0
@ruckusharry im so sorry but im on my phone atm and i dont have access to any computer until tomorrow so i cant link it :(,0
Having Heating and Air Troubles at Home? http://t.co/SJa3Ho6ZJs #Heatingandairchattanooga,0
"Then and now.. . :)
Thank you Tata Usteng for your unconditional love. ❤💞💚💗 http://t.co/GPkKBMVgwv",0
@scouse_roar Delayed into QLD isn't new and the ratings are still huge. Try again.,0
"RT @wasteradf: #NotHumanWorld Check out this website and use code “NotHuman” for 10% off any item!
http://t.co/6jWQf6rVaN
#HATE #LOVE 613",0
Planning... @ Serenitea http://t.co/b7T4aI6EH5,0
one person followed me // automatically checked by http://t.co/rTMOP79TPB,0
"News-Sun: Lindenhurst man wins $250,000 in quick pick lottery http://t.co/PA8QEzWl0S",0
RT @TheFactsBook: People who blush easily are more generous and trustworthy than those who don't.,0
@marsmusiclovers Do you know what's wrong with him?,0
Thanking God for allowing me and my love ones to see another day#Blessed😊😊😊,0
Today on http://t.co/vPZlRtC97c http://t.co/4CGDMs52C6,0
Le Retro Bistrot Daily is out! http://t.co/OtBY24DHmE Stories via @EdwardTerry @FoodNetwork_UK,0
Purchase my trilogy on Amazon.http://t.co/cqvfBRXxRu,0
"RT @FetishBank: Please, cum in my mouth ! From today gallery dump: http://t.co/B5Sd4DWZkz #cumshot #handjob #jerking http://t.co/cIwm81JqX6",0
Good Morning,0
RT @cerysmatthews: @BBC3CR @iainlee @LTFC_Official Oh yes! my mister brought the massive Luton Town flag home after filming of new Luton To…,0
@kellbell93xo sistersister!!!! Im hereeeee we should skypeee today can you? I miss you!!!,0
We need to stop this mentality ! http://t.co/PzdqJSca9D,0
RT @damnitstrue: the truth about Patrick http://t.co/xdQ3vNbQbT,0
RT @F00DP0RN: Gooey Red Velvet Brownie Cake #F00DP0RN http://t.co/aibFdGt9W5,0
Can't go back to sleep 😩,0
"@antanddec i saw the sign ... opened up my eyes i saw the sign 
:D",0
@RubberDuck1986 when can archie play with it?,0
Mood makin hancur!,0
"Today stats: No new followers, One unfollower via http://t.co/2d8l06jHEc",0
"US Under New SAT, 1,600 is Perfect Again: WASHINGTON— The perfect score will again be 1,600. What’s more, the... http://t.co/UR07222uQN",0
Is it breakout time on $CI $SBNY $LGF $FB Must see http://t.co/MbN4Z11JRa,0
Wholesale Rhinestone Crystal Black Diamond Ring Size 8: Shop latest Lekani styles at . Free shipping and retur... http://t.co/SI0PNkGeyE,0
"""@cidertel: @TeamDa_LES Dope track menn biggy to yu! #FIRE"" S/O to you (: cc. @2freshLes",0
RT @QuadeCooper: 😂😂😂 RT“@IRBTotalRugby: We were going to save this for #ThrowbackThursday but can’t resist! @QuadeCooper http://t.co/uUpnIF…,0
The Single Womans Sassy Survival Guide: Letting Go and Moving On http://t.co/cE7KErP4hz,0
RT @chelaymahalay: My texting speed depends on your importance.,0
RT @BestProAdvice: Running on a treadmill could actually be hurting your workout  http://t.co/phLeXOp0yw,0
Your feelings may be tied up in knots as you face an annoying ... More for Taurus http://t.co/kcOfu8GaO2,0
@BhartiAXAGI A2.Dedicated Claims Handler Service  #BAGITheBest,0
Get $25 when you sign up @Payoneer w/ my link. Available to over 200 countries worldwide! http://t.co/zIDBFjmLep,0
I have learned through Twitter that Assumptions never take you anywhere..,0
RT @RAYDFF: Like a Prayer turns 25 today. Still remember taping that music video and mother taping over it. I had Justify My Love on anothe…,0
RT @Diabyk: Stade de France with @kenzalovfoot soon !,0
"Interested in this job? SAP Test Manager (m/f) in Lodz, Poland http://t.co/mNGkAai9rE #job",0
"🌀💙🌀💙🌀 why can't luke notice me i really love him its not fair 🌀💙🌀💙🌀

34523",0
Delivery Man 2013 BDRip x264-SPARKS http://t.co/Ehlr91QcdL,0
"I've harvested 1,019 of food! http://t.co/rpmk0RDnXb #iphone, #iphonegames, #gameinsight",0
Kate Rusby News March 2014 http://t.co/2o42Mk82Zr My favourite Songwriter and Singer. M,0
Cineworld profits decline sharply: Europe’s second largest cinema operator reported a 19% drop in pre-tax prof... http://t.co/qrABj54RM2,0
@ZhaoYuanC you go and swim in the drain la then! Remember snap a pic of you 😂,0
@Colourfulrebel thanks for the follow! :),0
Got some chicken on the go. Trekka trekka.,0
MBE Extruder .50 mm 3D Printer Nozzle CNC Machined http://t.co/uBMn30P1kF,0
BBC One to gain half BBC Three budget http://t.co/grUFXAn0C1,0
RT @ILikeTitsDaily: RETWEET if you think she's hot http://t.co/W8pXd3sV0L,0
RT @Caspar_Lee: I felt so special but then I looked into it and found out I was just one of many :( http://t.co/BcFkQaZNd5,0
"Today stats: One follower, One unfollower and followed 2 people via http://t.co/myR4W7s2PT",0
My 4G data plan speed omg  http://t.co/Ato9t3xd6d,0
Can someone be nice and tell me how much followers I have? :),0
There's been a long time since I have a long nonsense arguement.. Way too long.. Kahkah,0
@Ashton5SOS Luke isn't having any of this shit,1
"RT @JohnVmarcaL: #LiesToldByFemales ""it's your baby""",1
sad but still fab tho lol,0
"RT @GreatestQuotes: ""Don't be afraid to be unique or speak your mind, because that's what makes you different from everyone else."" - Dave T…",0
RT @Aries_HC: When #Aries are spontaneous they're in the flow acting on their own desires.,0
“@bbcentertain: BBC One to gain half BBC Three budget http://t.co/VatIBpo3GT” @BBCOne u so greedy yo,0
"RT @Susan_Buchanan: 'Fun, light yet smart chick lit with a main character you're going to adore'  THE DATING GAME #humour #relationships  h…",0
"RT @BruceVH: It doesn't matter who hurt you, or broke you down, what matters is who made you smile again. :-) - @OolaLife",0
RT @kunejai: your welcome http://t.co/j8XtJYZsPs,0
@Redmist2002 look my mother and father died in a fire when I was a pup then my old pack abandoned me and my brother,0
@gucciloser thanks for adding me to your list ♥,0
@i_be_Gee what's up,0
RT @ActivistForPal: I am a caregiver. I am AIPAC. #AIPAC2014 #AIPACpride http://t.co/mhmIHkA0kQ,0
RT @chriscolfer: Just another Wednesday... #FunSais http://t.co/MTJrcYzZyc,0
RT @shadegardener: The Coneflower plant is a very popular plant among herbalists http://t.co/TPTXOEThVl #gardening #herbal #health,0
"RT @CuntsWatching: Wow Shanice, you really showed him! http://t.co/LvS8b5fBGT",0
"Hungry and thirsty?
Our signature soup in bread bowl will solve both problems at once :) http://t.co/Tmlt1EVZHi",0
RT @JordanPeele: Greatest Douchebags in film history Vol. 3. http://t.co/SPPnp1LpYW,0
"- I'm A Silly Person , So Excuse Me If I Don't Take You Serious . . .",0
RT @All_At_Oncer: Why do we have to wait for this????????? #OUAT #OnceUponATime #CaptainSwan #WickedIsComing http://t.co/3v3YjaqI8B,0
"I’ve collected 10 Scrolls! http://t.co/gYZF1VEBaM #android,#androidgames,#gameinsight",0
"This Ariel is too pretty.😫💦

#ariel #disney #love #me #followme #chromehearts #saintlaurent… http://t.co/PFagWPIC4f",0
I'm kinda excited to spoil my daughter even more today :-D ...she truly is a blessing to me,0
now a days people having dirty ideas in there mind,0
GO FOLLOW - @Michael01Angelo @TheCashForTrash @miszA_18 @iSuperMARC @Yhannjee #welcomeTweet via http://t.co/MvLWqxqaGq,0
RT @bboinis: Immaturity at its finest,0
+' tired af 😩,0
"Political affirmation for the day.  I'd not be thrilled if Labour got in again, but if UKIP wins election, I'm fleeing to Scotland.",0
@cegukybr thanks ya,0
RT @Fascinatingpics: Cutest Snowballs Ever http://t.co/arjPQdbuOY,0
@welovearialways NAHHHH NOT REALY LOOLL,0
RT @ActOnThisTV: Spread awareness of this petition folks and retweet this pic! #SaveBBC3 http://t.co/OypGqBITN8 RT! http://t.co/ecjCPcHKK3,0
“@CryingGomez: when you have to explain your tweets to your mom http://t.co/g1UKsw7PCA” BAHAHAHAHHSIWKQKQJSJS,0
"@Brewin_Guy Possibly, but so what? I doubt SMP was ever fully sterilized anyhow, and the impact wld be minimal.",0
"RT @Thingsfor_CHS: Mr. McHugh is probably one of the nicest teachers at Concord High, so fuck you if you believe this blasphemy.",1
"#NotHumanWorld Check out this website and use code “NotHuman” for 10% off any item!
http://t.co/fCa1LpyOrv
#FOLLOWBACK -667",0
Good Morning people! http://t.co/9r6cKom4x4,0
I miss someone from the past!!!!,0
"Today stats: 7 followers, 2 unfollowers and followed 30 people via http://t.co/c7uscbxvA8",0
RT @nightcallharry: hES SO HOT IM GONNA DIE,0
RT @HogwartsLogic: When I watch Harry Potter with anyone else http://t.co/wUvrUbIE3v,0
"""Big"" is relative.",0
bellenicole's room http://t.co/MBCIDay9Lm #tranny #shemale #ladyboy,0
RT @PandorasLounge: Follow @PandorasLounge &amp; @LizCox_Bags &amp; RT for your chance to win this stunning bag worth £495! #BRITs2014 http://t.co/…,0
"RT @SzilagyiBius: #NotHumanWorld Check out this website and use code “NotHuman” for 10% off any item!
http://t.co/OlDlZU8wFK
#kca #faceofml…",0
@realadventure does face/image rec tech capture your #imagination? Try it &amp; let us know! https://t.co/wm90oOBhqI,0
"@crvallotton you too! thank you! sunshine wishes, though none here! xx",0
RT @joelmchale: This is what I was talking about for @TheSoup 10pm w/@RashisTVUgly AND @helloross. What the hell more could you want? http:…,0
"drakefanclub: i only care about good music, a lil art n fashion and myself http://t.co/uUGPzhps8l",0
@serpicoheath http://t.co/eOF8PZc0jX see you've got no idea haha 😃,0
RT @Caspar_Lee: I felt so special but then I looked into it and found out I was just one of many :( http://t.co/BcFkQaZNd5,0
I posted a new photo to Facebook http://t.co/gbPnnNg1xK,0
why am i even up thss early ? ion have school till 10 .,1
"I really miss you twitter.. \\^_^/ 
free fb and free wifi.. tibatiba",0
RT @FoodPornsx: Fudgey Nutella Chocolate Cake http://t.co/goY6BPSxxo,0
"RT @TotalSiyapaa: Lets head to our next question, Q5! Get ready, roll your sleeves, next question coming your way #TotalSiyapaaReleasesTomo…",0
RT @Cum_n_mybooty: RETWEET AND FOLLOW @1000LifeHacks FOR 100+ FOLLOWERS!!! http://t.co/Uy3M7Rzxef #ad,0
"RT @__Ashay: , goodmorning 💖",0
@TweetFightVIP @AnniePalmerX haha 👍 that's brilliant !,0
