text,label
yay my bus came early and it's my fave driver,0
DDARK - TAKING OFF (AUDIO FREE DOWNLOAD),0
Egypt Tycoon Is Released; 3 Detainees Detail Abuse http://t.co/RZwgFOpRVc,0
"Be brave, my friend...",0
Unique Afflict Halloween Dress Thoughts - Take Your Doggie Con-Or else-Treating Th: .Vwo,0
"Today stats: No new followers, One unfollower via http://t.co/vQK5ErDrRo",0
"Today stats: No new followers, One unfollower via http://t.co/5saMl0suLY",0
"Today stats: One follower, One unfollower via http://t.co/eXp3awN7PO",0
RT @PANDORA_UK: Pretty pastel roses to welcome the spring months! http://t.co/xRPoMseokt http://t.co/AXW9v5mPfQ,0
"shorty know the deal,you know how i feel,your love is everything i want,so real....",0
Which Select Committee Chairman are you? A great buzzfeed quiz http://t.co/hcRuQKaFSN,0
RT @cnnbrk: Ousted Ukrainian President Viktor Yanukovych said he is still lawful leader of his country and will return as soon as circumsta…,0
one person followed me // automatically checked by http://t.co/Q5oPIGVaM0,0
Frustrated,0
Unitech sells land for Rs 130 crore to repay debt: report: Realty major Unitech has sold almost 10 acres of la... http://t.co/cGtN5IjVjG,0
"Peeing In Swimming Pools Isn't Just Gross—it May Also Be Hazardous: 
While some people are disgusted by the th... http://t.co/sWNDBPMpvq",0
"Nats scratch P Fister with elbow inflammation -  VIERA, Fla. (AP) - Washington Nationals righthander Doug Fister... http://t.co/zNpJGWREPZ",0
RT @_isiac559: @thats_hannah lol you always craving wing stop this late &amp; me too 😔😩,0
Cant change for the better. Heeeelpppp,0
"#CedarFallsJobs Security Officer / Security Guard (Cedar Falls, IA): Cedar Falls, IA - The w... http://t.co/y4zyygmgXO #CedarFalls #Jobs",0
Think that was: to... The prepositions and I have a problems for understand,0
RT @TheQuotePics: Be the... http://t.co/D7Y2Otyuo6,0
"Lool! Almost ""@twftd: O_o u must be taller dan nepa's pole oo""@Mista_Darey: 10 ""@ThzUglyNigga: 8 RT @P_PUBLICITY: On a scale of 0-10 how t",0
"Yes, this is a student dormitory, and yes, there are 1200+ students living in it as we speak. -... http://t.co/t2HoskGRMp",0
"Every problem in our lives, teaches us something. Even the most unpleasant.",0
u dont understand if they r on cover it means they have lot of alter sex this season,0
RT @erikgustavo: good night sweet prince http://t.co/RVpImkGC7v,0
Follow Labusch Marketing on Facebook,0
"Yeah I kinda' want a nose ring now, evasince eva. Someone take me to peirce my nose!",0
I think nea is lying how the hell is the psi only 58?,0
"How to Pick Up Women with Science

=&gt; http://t.co/kEhlMv6CAu",0
All ready up at the ass crack of dawn. Psh,1
"RT @harrystwinsta: pRaise haRry for taKing tHe seLfie

#Vote1DUK #KCA http://t.co/8t0vtbiUrR",0
"If I get a""Congratulations""from @SonyPHinc I will♬1)GET UP(JaRule)♬do a♪2)Shoulder Lean(Young Dro )♪say♬ 3)Im Da Man(E40 )#MusicMadeToRoar u",0
"M4.5 NEAR THE WEST COAST OF COLOMBIA Depth 10.6km Mar 11, 2014 09:25:55 UTC, Mar 11, 2014 04:25:55 at epicenter http://t.co/jRLDBhUAp2",0
RT @ckerchen99: Anyone else not study?🙋,0
@smilingbreezy I love you too and I hope you have a good day and that Justin tweets you 💕,0
@TheVampsBrad BRAAAAAAAAAAAAAAAADLEY!! FOLLOW ME PLEEEAASEE!! :),0
"How to Pick Up Women with Science

=&gt; http://t.co/bBBHOrwxQG",0
A #realnigga who  snitchz 2  the law=  #bitchnigga=  @sirboakye,1
On route Cheltenham 🐎,0
@Paulinedreams @9GAG nope what's up?,0
Lool that pic was too funny,0
Playing Tom Clancy’s Splinter Cell: Blacklist. http://t.co/OTF2TfMzFQ,0
"Sick of crying, tired of trying",0
I have successfully completed the Rebuild the archers’ tower quest in The Tribez &amp; Castlez for #iPad. http://t.co/NdpKJVwci6...,0
Miss Petite Nigeria: Inspiring-Meet the devoted father who carries his disabled son 13 miles to school everyday ... http://t.co/wOY6TACc1c,0
"For the grace of God has been revealed, bringing salvation to all people. And we are instructed to turn from godless… http://t.co/4jHrPgkLcl",0
RT @theONLY_Laina: I need someone to keep me company..,0
scared,0
RT @UberFacts: Turtles were living on our planet before dinosaurs were.,0
"I have completed the quest 'Fulfill 3 wishes i...' in the #Android game The Tribez. http://t.co/xNgDTanezC #androidgames, #gameinsight",0
RT @eleaxart: Far Away - Collection available on @TheKaseOfficial  http://t.co/IjrLampEuP http://t.co/1QfydPa8Z4,0
RT @AllyBrooke: This city is amazingggg....🎶🎵🎺🌆,0
Starbucks.. or nahh we're in England mate @stephbuss http://t.co/qN1pWopRJ5,0
RT @TopRetweetMax: 【RETWEET】 🌟 IF YOU REALLY  WANT 🌟 MORE 🌟 FOLLOWERS 🌟 #TeamRetweet 🌟 #TeamFollow 🌟 #InstantFollow 🌟 #TopRetweetMax 🌟   62…,0
@Hector_S10 I'm being honest man.,0
but and can up it rt up they get on of u that it a your so so this have can not in in on its if was be just out a rt can we are,0
"RT @tanpaAGAMA: Jadi model kaki palsu.. ""@yodeesigner: @tanpaAGAMA what if your goal is to be a leg model and u dont have legs?""",0
RT @hauntedcemetery I sneezed on the beat and it made me fart. FART ROBOT APPROVES.,0
"RT @beckzja: #YesPimpMySummerBallTeesside
 #YesPimpMySummerBallTeesside
#YesPimpMySummerBallTeesside
#YesPimpMySummerBallTeesside
#fuckbour…",1
"@indiesoultt For sharing your love with us, you'll be greatly blessed today. Expect an awesome day.",0
"@paradecheshire few. Also, I promise to catch up with your mentions this week; probably tomorrow :) have a good day xxxx",0
Im just taken for granted.,0
@ShafiqHaziq yeah like 30+,0
RT @BlueJacketsNHL: All the best to Rich. RT @DallasStars: Rich Peverley in stable condition after collapsing during Monday's game. READ: h…,0
RT @mydearkai: kai has no more abs due to the massive intake of fried chicken http://t.co/xuso3kRtAA,0
@hailng @lol_meowwimacat i deserve this,0
Now they have charged me twice for my phone when I have £0.,0
Aidan Gough from InterTradeIreland briefing NIABT at 4:00pm today at Parl Buildings. A few places remain.,0
I was kidding eh? but sure why not? xD,0
RT @PapaGomo: Lets unite support our Malaysia Goverment @NajibRazak @HishammuddinH2O #prayMH370,0
@natsukiss1018 @ueharaai1 Envy！,0
@nys__a @twerk4gaga unless you want to drive 😂,0
Free 1000 followers in one hour  http://t.co/DkZIsBlmab,0
I posted a new photo to Facebook http://t.co/oJgDtmHSIg,0
@hopisen @MSmithsonPB @JohnRentoul  that's incredibly leading.,0
RT @timtambiebs: #JustinAUSTRALIAlovesyou @BieberMelbourne ❤️ http://t.co/O1NIyOZ2BF,0
"Waiting in hospital to get a small piece of steel scraped off my eyeball, how is your day going?",0
I posted a new photo to Facebook http://t.co/xco5Vfig8z,0
"Fresco: #Pistorius told police officer, ""Now your fingerprints are all over my gun. If something happens, you will be held liable.""",0
hbd to u 5gee..njoy ya day @stepgrant,0
"The musician must also know software, printing technology, and have a range of skills in Communism and imaging",0
I really wanna do something special for you,0
@bekbyunxo anytime :D,0
"RT @HuisuYoon: TRANS] #dirtyvibe GD: G to the D mother fucker, who am I? I'm Seoul, mother fucker. ... Forget it huh, just eat this.",1
"You know you have choices to make today, but your goals might ... More for Taurus http://t.co/KAorAuKD0m",0
"Happy Tuesday Everyone!  After a fantastic week delivering ""Excellent Customer Service"" Training last week, its back in HQ this week :)",0
Grant embarrasses me soo much man don't even think he notices the things he says,0
"RT @SmiIe: When I talk to you, my day gets a whole lot better.",0
#Leefrochisacunt #tool #bellend http://t.co/X9utC6kCub,0
But he did not consider his age when he did that. RT @KickOffMagazine: Mabhuti Khenyeza's age (30) ... http://t.co/j3DhDrDM8O,0
@ShinKoyanagi oxygen potassium,0
"I'm so tired but also so hungry. Fuck me, right?",1
but we made up u_u,0
RT @yeolaegi: why does the haze always seem higher than the actual PSI,0
"I make risky moves with no hesitation, it's in my nature ~",0
RT @CamLDrummond: This no sleeping shit. Think I gotta non-sleeping disorder.,1
Only want to get home fast &amp; lay in bed.,0
RT @janinaadizon: Stats &amp; Physics http://t.co/m7lglwtGXk,0
I am feening gym so badly coz I couldn't go ydayyy. I just need to be there ahh 😍☺️💯,0
"PlayStation 4 Knack Launch Day Bundle by Sony  (Nov 15, 2013) 
market $545.00
 http://t.co/4GmKAXp7Wi",0
2 people followed me // automatically checked by http://t.co/Tb4g2jCKFb,0
True Love http://t.co/nUtNBOJZC6,0
So Now We Bowta Break The  Bank,0
"Xbox 360 250GB Holiday Value Bundle by Microsoft  (Oct 9, 2012) 
market $299.00
 http://t.co/HbokKEjjIu",0
"Today stats: One follower, 3 unfollowers and followed 2 people via http://t.co/yrWU2z6JPr",0
"nae-design: Helveticat: Cats and type, together at last. 12x16” letter-pressed print available from Etsy. … http://t.co/V5eD8unQc0",0
First bus always find a way to ruin my bus journey,0
@ddchgf65tfghfvs @s1mple_forevr  hows the prep goin?,0
Shoutout to @Duk3s_,0
Nivea Visage Extra Gentle Eye Make Up Remover 125ml - http://t.co/LF9LXEp5sx http://t.co/RPhGOfvxJ2,0
"RT @Nisha_Hindu: ★ Dear @timesnow adding #AggressiveRahul will not make him aggressive. Its all over ! Give news, not your political views.…",0
"@RGTWolves Cold East wind this morning. Had to have our coats on again.  Boo, thought we had fit with them.",0
RT @therealmikedean: @justinbieber in the studio with #MWA #hits http://t.co/pYCsMAGysd,0
if so for for on get they for its all with that and you is up find get this,0
thx God You give me second life. I'll keep it my best.,0
RT @WeTheVoters2013: Now we know - a few secrets revealed.  #auspol http://t.co/0g0bou74B9,0
"I scored 3084 points at 2048, a game where you join numbers to score high! #2048game http://t.co/weZRUBca4a via @gabrielecirulli",0
Im tired af,0
RT @LoudWeedDaily: When you and your friend are about to get high. http://t.co/tZKUv62WV1,0
RT @MajedAbusalama: #OpenRafahBorder Because Iam waiting 2 months ago to travel out of #Gaza but I can not because of this continuous #Huma…,0
"@craftroomgran thanks, have emailed you.",0
RT @MartinShovel: My cartoon - justification for the #Coop Bank bonuses http://t.co/0hsFDkwuSI,0
#goodMorning,0
【maimai】 mlst*M 03/11 16:45 Monochrome Rainbow Master - http://t.co/tBGlKPpxBD,0
First gen Kindle Paperwhite gets software update with Goodreads integration and more http://t.co/4m2GZAL719 #tech #gadgets,0
RT @gfiorelli1: 12 Ways to Increase Traffic From Google Without Building Links http://t.co/rke4DPHo73 &lt; Very good reminders by @CyrusShepar…,0
Photo: Versace high top sneaker. #k #kensinment #mens #versace #footwear #sneakers #luxury #lux... http://t.co/2C5TDxNvOP,0
"stealing land in hopes for the Messiahs return, years of endless bloodshed over pure fiction ReligionPoisonsEverythin",0
"RT @teenageproverb: Number 1 motivation sa pagrereview sa finals:

SUMMER VACATION",0
Dr Oz suggests using http://t.co/GzPqSPZIyu  for burning off fat &amp; losing weight..,0
"RT @babaleo88: Aeee haeee feels so good to be here! 😈
#RaYa #BALH 😍
#12-03-2012 ❤️",0
RT @KinkySexTweets: Don't CHEAT if your unhappy just leave,0
"I've harvested 1,396 of food! http://t.co/LrEyy7YCLN #android, #androidgames, #gameinsight",0
Having an injured foot has given me a new found respect for little shuttle buses that go to supermarkets. And a hatred for cobbled streets.,0
"RT @SydneyArtoon: Spring is sprung, the grass is ris. I wonders where the birdies is. E. E. Cummings http://t.co/5w6XWe5jf4",0
RT @WhennBoys: I'm slowly finding myself caring less and less and it sucks.,0
RT @drugdelrey: do you ever like a celebrity so much you actually get jealous when other people say they like them,0
Your porn is not Canadian enough http://t.co/Qq0HdPqu5e via @MargRev,0
@VampireBaik Welcomeback Clear..,0
@BridgetMarieee EX-CITED for girls night on Wednesday ❤❤ #newhairnewdoooo,0
and if you close your eyes http://t.co/T3UsHUxayM,0
@JakSpedding what did I do now? :-p,0
